input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,label_cons_(32.18),exhaust_ws_(42.85),case_agr_(26.24),case_mt_(41.64),merge_cond_(46.89),case_(46.22),LB_DP_(77.43),LB_V_(33.39),LB_v_(0.00),LB_DP2_(0.00),LB_T_(11.35),LB_C_(0.00),cl_mt_(17.04),cl_(3.75),cl_agr_(10.89),wh_(3.75)
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,2.363938868216195e-17,9.676546960670608e-19,-105.31310129137526,-105.31310129137526,xMerge,[.. [C] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.815780442217393e-36,2.3806314671974615e-37,-148.16197230913474,-148.16197230913474,iMerge,[.. [T case] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.815780442217393e-36,2.3806314671974615e-37,-148.16197230913474,-148.16197230913474,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1.4496944320281838e-24,5.934178941238376e-26,-121.92017338438232,-121.92017338438232,iMerge,[.. [DP case_agr] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.815780442217393e-36,2.3806314671974615e-37,-148.16197230913474,-148.16197230913474,iMerge,[.. [V [V] [DP case_agr]] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1.3489481307016982e-15,5.521784048541661e-17,-101.26893521882572,-101.26893521882572,rMerge,[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,6.541282300976531e-05,6.541282300976531e-05,-84.66186312581866,-84.66186312581866,xMerge,[.. [C] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,4.011466056736847e-12,4.011466056736847e-12,-101.26893521882572,-101.26893521882572,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,0.9999345856502474,0.9999345856502474,-75.0271362940733,-75.0271362940733,iMerge,[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,4.011466056736847e-12,4.011466056736847e-12,-101.26893521882572,-101.26893521882572,iMerge,[.. [V [V] [DP case_agr]] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1.5187199581453386e-09,1.5187199581453386e-09,-95.33246886726431,-95.33246886726431,rMerge,[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1.0,1.0,0.0,0.0,Agree,[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,8.121551775399472e-56,1.9924221417737234e-54,-126.85024396640651,-123.65024396640652,Label,[DP case_agr [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,1,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.9241067706358843e-18,4.720320745308752e-17,-40.79206982909555,-37.59206982909555,Label,[T case [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,4.568458722474299e-35,4.568458722474299e-35,-79.07130236662283,-79.07130236662283,xMerge,[.. [C] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.1239357009807926e-53,1.1239357009807926e-53,-121.92017338438232,-121.92017338438232,iMerge,[.. [DP case_agr] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.8088582292456897e-76,1.8088582292456897e-76,-174.40377123388714,-174.40377123388714,iMerge,[.. [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,2,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,4.508924862827169e-65,4.508924862827169e-65,-148.16197230913474,-148.16197230913474,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,4.508924862827169e-65,4.508924862827169e-65,-148.16197230913474,-148.16197230913474,iMerge,[.. [V [V] [DP case_agr]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.606926065951838e-33,2.606926065951838e-33,-75.0271362940733,-75.0271362940733,rMerge,[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.693329136788777e-49,1.6933291367887562e-49,-126.85024396640651,-123.65024396640652,Label,[DP [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,1,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1.0,1.0,-14.550270904343137,-11.350270904343136,Label,[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,9.525155387687054e-29,3.882663268385332e-30,-79.07130236662283,-79.07130236662283,xMerge,[.. [C] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.3433859968888557e-47,9.552157800523049e-49,-121.92017338438232,-121.92017338438232,iMerge,[.. [DP] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,3.771437317163716e-70,1.5373209721384945e-71,-174.40377123388714,-174.40377123388714,iMerge,[.. [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,2,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,9.401028346508375e-59,3.832066350667768e-60,-148.16197230913474,-148.16197230913474,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,9.401028346508375e-59,3.832066350667768e-60,-148.16197230913474,-148.16197230913474,iMerge,[.. [V [V] [DP case_agr]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,5.435394598236443e-27,2.2155866331622354e-28,-75.0271362940733,-75.0271362940733,rMerge,[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,0.9999767830735894,0.9999767830735894,-32.178265276313816,-32.178265276313816,xMerge,[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.460150512292745e-19,2.460150512292745e-19,-75.0271362940733,-75.0271362940733,iMerge,[.. [DP] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,9.869455878564819e-31,9.869455878564819e-31,-101.26893521882572,-101.26893521882572,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,9.869455878564819e-31,9.869455878564819e-31,-101.26893521882572,-101.26893521882572,iMerge,[.. [V [V] [DP case_agr]] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.321692641072974e-05,2.321692641072974e-05,-42.848871017759485,-42.848871017759485,rMerge,[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0.9999882338367932,0.9999882338367932,-3.2,0.0,Label,[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.1766163206687782e-05,1.1766163206687794e-05,-14.550270904343137,-11.350270904343136,Label,[T [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.7572662095661024e-52,1.123922476569901e-53,-121.92017338438232,-121.92017338438232,iMerge,[.. [C] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.7572662095661024e-52,1.123922476569901e-53,-121.92017338438232,-121.92017338438232,iMerge,[.. [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,2.7572662095661024e-52,1.123922476569901e-53,-121.92017338438232,-121.92017338438232,iMerge,[.. [DP] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.1061403383571571e-63,4.508871810081346e-65,-148.16197230913474,-148.16197230913474,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.1061403383571571e-63,4.508871810081346e-65,-148.16197230913474,-148.16197230913474,iMerge,[.. [V [V] [DP case_agr]] [.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,6.395373993559916e-32,2.606895392434278e-33,-75.0271362940733,-75.0271362940733,rMerge,[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.0596366068316995e-14,1.0596366068316995e-14,-75.0271362940733,-75.0271362940733,iMerge,[.. [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1.0596366068316995e-14,1.0596366068316995e-14,-75.0271362940733,-75.0271362940733,iMerge,[.. [DP] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,4.25097435550445e-26,4.25097435550445e-26,-101.26893521882572,-101.26893521882572,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,4.25097435550445e-26,4.25097435550445e-26,-101.26893521882572,-101.26893521882572,iMerge,[.. [V [V] [DP case_agr]] [C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]]],1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
unacc_[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0.9999999999999789,0.9999999999999789,-42.848871017759485,-42.848871017759485,rMerge,[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,7.771522534583666e-05,7.771522534583666e-05,-41.64062371026213,-41.64062371026213,mtAgree,"[DP wh,cl]",0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",1,0.9998990696525522,0.9998990696525522,-32.178265276313816,-32.178265276313816,xMerge,"[.. [V] [DP case_agr,wh,cl]]",1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,4.310909605139349e-21,4.310909605139349e-21,-79.07130236662283,-79.07130236662283,xMerge,"[.. [v case] [DP case_agr,wh,cl]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,4.310909605139349e-21,4.310909605139349e-21,-79.07130236662283,-79.07130236662283,xMerge,"[.. [T case] [DP case_agr,wh,cl]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,4.310909605139349e-21,4.310909605139349e-21,-79.07130236662283,-79.07130236662283,xMerge,"[.. [C cl_agr] [DP case_agr,wh,cl]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,4.310909605139349e-21,4.310909605139349e-21,-79.07130236662283,-79.07130236662283,xMerge,"[.. [DP2 case_agr] [DP case_agr,wh,cl]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[DP case_agr,wh,cl]",0,2.321512210206189e-05,2.321512210206189e-05,-42.848871017759485,-42.848871017759485,rMerge,"[DP case_agr,wh,cl]",0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",1,0.8051722403949587,0.999565676744931,-73.53700919763246,-67.13700919763245,Label,"[V [V] [DP case_agr,wh,cl]]",0,0,1,0,0,0,0,1,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.0006685183130273328,3.3829338670805366e-05,-80.63075690399613,-77.43075690399613,Label,"[DP case_agr,wh,cl [V] [DP case_agr,wh,cl]]",0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.003179624311467337,6.55863807821048e-06,-79.07130236662283,-79.07130236662283,xMerge,"[.. [v case] [.. [V] [DP case_agr,wh,cl]]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.003179624311467337,6.55863807821048e-06,-79.07130236662283,-79.07130236662283,xMerge,"[.. [T case] [.. [V] [DP case_agr,wh,cl]]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.003179624311467337,6.55863807821048e-06,-79.07130236662283,-79.07130236662283,xMerge,"[.. [C cl_agr] [.. [V] [DP case_agr,wh,cl]]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.003179624311467337,6.55863807821048e-06,-79.07130236662283,-79.07130236662283,xMerge,"[.. [DP2 case_agr] [.. [V] [DP case_agr,wh,cl]]]",1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,7.822535993997298e-22,1.6135611447355668e-24,-121.92017338438232,-121.92017338438232,iMerge,"[.. [V] [.. [V] [DP case_agr,wh,cl]]]",1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,7.822535993997298e-22,1.6135611447355668e-24,-121.92017338438232,-121.92017338438232,iMerge,"[.. [DP case_agr,wh,cl] [.. [V] [DP case_agr,wh,cl]]]",1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[.. [V] [DP case_agr,wh,cl]]",0,0.18144074404614474,0.0003742593640852877,-75.0271362940733,-75.0271362940733,rMerge,"[.. [V] [DP case_agr,wh,cl]]",1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[V [V] [DP case_agr,wh,cl]]",1,0.9369646681238457,0.9998650562250978,-72.32784094588064,-65.92784094588063,xMerge,"[.. [v case] [V [V] [DP case_agr,wh,cl]]]",1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[V [V] [DP case_agr,wh,cl]]",0,4.039577703472358e-21,4.31076296152735e-21,-119.22087803618967,-112.82087803618967,xMerge,"[.. [T case] [V [V] [DP case_agr,wh,cl]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[V [V] [DP case_agr,wh,cl]]",0,4.039577703472358e-21,4.31076296152735e-21,-119.22087803618967,-112.82087803618967,xMerge,"[.. [C cl_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[V [V] [DP case_agr,wh,cl]]",0,4.039577703472358e-21,4.31076296152735e-21,-119.22087803618967,-112.82087803618967,xMerge,"[.. [DP2 case_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[V [V] [DP case_agr,wh,cl]]",0,0.06301357793134522,0.00011172944250575459,-75.0271362940733,-75.0271362940733,iMerge,"[.. [DP case_agr,wh,cl] [V [V] [DP case_agr,wh,cl]]]",1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"wolof_[V [V] [DP case_agr,wh,cl]]",0,2.1753944809020605e-05,2.321433239648484e-05,-82.99844668732632,-76.59844668732632,rMerge,"[V [V] [DP case_agr,wh,cl]]",0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",1,0.9999999999999992,1.0,-80.29915133913366,-67.49915133913365,Label,"[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,2,0,0,0,0,0,1,0.0,0,0,0.0,2.0,0.0,2.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,7.30958684478853e-18,1.2145297185854836e-20,-119.75649626004284,-113.35649626004283,Label,"[V [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,1,0,0,1,0,1,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2488459487225498e-17,2.0750290691737445e-20,-119.22087803618967,-112.82087803618967,xMerge,"[.. [T case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2488459487225498e-17,2.0750290691737445e-20,-119.22087803618967,-112.82087803618967,xMerge,"[.. [C cl_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2488459487225498e-17,2.0750290691737445e-20,-119.22087803618967,-112.82087803618967,xMerge,"[.. [DP2 case_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,3.0724203326813756e-36,5.1050023500140486e-39,-162.06974905394912,-155.66974905394915,iMerge,"[.. [v case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,3.0724203326813756e-36,5.1050023500140486e-39,-162.06974905394912,-155.66974905394915,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,1.0,0.0,1.0
"wolof_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,8.398849411435079e-19,2.3187313091760507e-24,-121.92017338438232,-121.92017338438232,iMerge,"[.. [DP case_agr,wh,cl] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
