input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(56.59),exhaust_ws_(45.57),label_cons_(34.38),case_agr_(26.71),wh_agr_(14.33),foc_agr_(0.00),cl_agr_(22.05),case_(64.68),wh_(5.27),foc_(0.00),cl_(5.27),case_mt_(44.24),wh_mt_(36.69),foc_mt_(0.00),cl_mt_(23.79),LB_DP_(100.00),LB_V_(34.93),LB_v_(1.41),LB_T_(31.41),LB_C_(17.35),LB_DP2_(0.00)
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,3.131377929946453e-40,3.131377929946453e-40,-90.96193057887425,-90.96193057887425,xMerge,"[.. [T case] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,3.131377929946453e-40,3.131377929946453e-40,-90.96193057887425,-90.96193057887425,xMerge,"[.. [C cl_agr] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,3.131377929946453e-40,3.131377929946453e-40,-90.96193057887425,-90.96193057887425,xMerge,"[.. [DP2 case_agr] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,5.060395343262909e-60,5.060395343262909e-60,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP case_agr,wh,cl] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,7.628341887720375e-96,2.273976667808503e-92,-219.01629842059492,-211.01629842059492,iMerge,"[.. [v case [v case] [V [V] [DP case_agr,wh,cl]]] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,6.213085044117758e-78,3.39222949407426e-76,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1.9033973625497512e-35,1.9033973625497512e-35,-79.94683787978857,-79.94683787978857,rMerge,"[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,3.44661274898785e-66,4.6644831259119106e-67,-166.68020720862017,-164.68020720862017,Label,"[DP wh,cl [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1.0,1.0,-15.94698300787585,-11.94698300787585,Label,"[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.6388956039742327e-33,4.833305894746013e-35,-90.96193057887425,-90.96193057887425,xMerge,"[.. [T case] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.6388956039742327e-33,4.833305894746013e-35,-90.96193057887425,-90.96193057887425,xMerge,"[.. [C cl_agr] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.6388956039742327e-33,4.833305894746013e-35,-90.96193057887425,-90.96193057887425,xMerge,"[.. [DP2 case_agr] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,4.264529968740158e-53,7.810759093762961e-55,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,6.428606933900832e-89,3.5099004588122904e-87,-219.01629842059492,-211.01629842059492,iMerge,"[.. [v case [v case] [V [V] [DP case_agr,wh,cl]]] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,5.235932288224556e-71,5.235932288224557e-71,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1.6040436654462143e-28,2.9379084538074405e-30,-79.94683787978857,-79.94683787978857,rMerge,"[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.6585756673103983e-25,2.6585756673104846e-25,-105.49702554885384,-101.49702554885384,xMerge,"[.. [T case] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.6585756673103983e-25,2.6585756673104846e-25,-105.49702554885384,-101.49702554885384,xMerge,"[.. [C cl_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0.9999862797349459,0.9999862797349783,-48.91020246032661,-44.91020246032661,xMerge,"[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,3.318597195282896e-14,6.078222784596956e-16,-79.94683787978857,-79.94683787978857,iMerge,"[.. [DP wh,cl] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,4.0745288071046047e-32,4.074528807104737e-32,-121.18815660592813,-117.18815660592813,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1.3720265020999315e-05,1.372026502099976e-05,-60.10682535942116,-56.10682535942116,rMerge,"[v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0.9999906770005078,0.9999999768903797,-31.070189939959192,-21.070189939959192,Label,"[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,9.322999492177606e-06,2.3109620201222412e-08,-42.65320676403581,-38.65320676403581,Label,"[v [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,4.7515132053713474e-33,1.1777933233757697e-35,-105.49702554885384,-101.49702554885384,xMerge,"[.. [T case] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,4.7515132053713474e-33,1.1777933233757697e-35,-105.49702554885384,-101.49702554885384,xMerge,"[.. [C cl_agr] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,7.678579793249323e-53,1.9033473385433528e-55,-151.0687559382954,-147.0687559382954,iMerge,"[.. [DP2 case_agr] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,7.678579793249323e-53,1.9033473385433528e-55,-151.0687559382954,-147.0687559382954,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1.576857474571992e-46,7.158988436907364e-51,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1.9360443063034292e-64,4.799018668718279e-67,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,2.888191047376639e-28,7.159176424866996e-31,-94.48193284976817,-90.48193284976817,rMerge,"[.. [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,7.057123161677015e-06,5.214313144297298e-05,-75.30674965833401,-65.30674965833401,mtAgree,"[DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",1,0.9999791545599956,0.9999341372960926,-63.4452974303062,-55.4452974303062,xMerge,"[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,2.658556724233727e-25,2.6584370407892164e-25,-120.03212051883344,-112.03212051883344,xMerge,"[.. [C cl_agr] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,3.318573549372838e-14,6.077905846888362e-16,-94.48193284976817,-90.48193284976817,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,6.814954909820818e-08,2.2860597641513967e-11,-79.94683787978857,-79.94683787978857,iMerge,"[.. [DP wh,cl] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,8.367309578472903e-26,1.5324572155207002e-27,-121.18815660592813,-117.18815660592813,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1.3720167260369374e-05,1.371954960310368e-05,-74.64192032940075,-66.64192032940075,rMerge,"[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1.0,1.0,-29.070189939959192,-21.070189939959192,Agree,"[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.81606256629988e-32,1.5375180649756207e-30,-101.71757325957341,-89.71757325957341,Label,"[T case [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.4878700211251874e-30,8.123495064321048e-29,-97.75039714857938,-85.75039714857938,Label,"[DP2 case_agr [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,3.131377929946453e-40,3.1313779299464526e-40,-120.03212051883344,-112.03212051883344,xMerge,"[.. [C cl_agr] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,5.060395343262908e-60,5.060395343262909e-60,-165.603850908275,-157.603850908275,iMerge,"[.. [T case] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,5.060395343262908e-60,5.060395343262909e-60,-165.603850908275,-157.603850908275,iMerge,"[.. [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.0391924595651006e-53,1.903347382528988e-55,-151.0687559382954,-147.0687559382954,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.1340644253312567e-47,7.158988602348871e-51,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.620175473416667e-65,4.7990187796217803e-67,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.9033973625497512e-35,1.9033973625497512e-35,-109.01702781974777,-101.01702781974777,rMerge,"[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0.9999999998667821,0.9999999998667838,-75.01134950341346,-63.011349503413456,Label,"[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.3321621309472742e-10,1.3321621309472762e-10,-97.75039714857938,-85.75039714857938,Label,"[DP2 [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.803674404840869e-20,5.135108796065216e-22,-120.03212051883344,-112.03212051883344,xMerge,"[.. [C cl_agr] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,4.530817173679432e-40,8.298481122398782e-42,-165.603850908275,-157.603850908275,iMerge,"[.. [T case] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,4.530817173679432e-40,8.298481122398782e-42,-165.603850908275,-157.603850908275,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,9.304393675138805e-34,3.1212763533015784e-37,-151.0687559382954,-147.0687559382954,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.9107312951155006e-27,1.1739938827339488e-32,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.3459700730329075e-45,7.869852856802681e-49,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.704203895859229e-15,3.121358314933164e-17,-109.01702781974777,-101.01702781974777,rMerge,"[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0.8772181993168506,0.9999854198327942,-77.98039240028581,-65.9803924002858,xMerge,"[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.91117379798016e-14,6.078217557848152e-16,-109.01702781974777,-101.01702781974777,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,5.978327095277424e-08,2.2861770068170733e-11,-94.48193284976817,-90.48193284976817,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
