input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(27.54),exhaust_ws_(47.81),label_cons_(34.17),case_agr_(27.94),wh_agr_(11.27),foc_agr_(0.00),cl_agr_(17.34),case_(59.53),wh_(5.40),foc_(0.00),cl_(5.40),case_mt_(43.90),wh_mt_(34.87),foc_mt_(0.00),cl_mt_(24.45),LB_DP_(100.00),LB_V_(35.79),LB_v_(0.34),LB_T_(23.44),LB_C_(13.68),LB_DP2_(0.00)
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1.0,1.0,-28.483423281561006,-24.483423281561006,Label,"[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,6.423002450389539e-36,1.1764139346278958e-37,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP wh,cl] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.2416744754371786e-61,2.0208847026007912e-56,-168.72465310211146,-152.72465310211146,iMerge,"[.. [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,3.3299701242577166e-55,9.926501038516377e-52,-153.9226400639758,-141.9226400639758,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,8.930441309542963e-49,4.875855744806158e-47,-139.1206270258401,-131.1206270258401,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.3949999251410096e-42,2.3949999251410096e-42,-124.31861398770441,-120.31861398770441,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.7639089615777974e-54,1.7639089615777974e-54,-152.25548595606955,-148.25548595606955,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,5.8559912586984456e-24,1.0725622122990468e-25,-81.9780002294688,-81.9780002294688,rMerge,"[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,3.893510149994038e-09,7.131212618948112e-11,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP wh,cl] [C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.018568820129938e-28,6.01726886975893e-25,-126.38403934387586,-114.38403934387586,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,5.413475107817033e-22,2.955657272669968e-20,-111.58202630574017,-103.58202630574017,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.4518064705402607e-15,1.4518064760893525e-15,-96.78001326760449,-92.78001326760449,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.069250323133846e-27,1.0692503272207325e-27,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,0.9999999961064884,0.9999999999286864,-62.61404549935483,-58.61404549935483,rMerge,"[C [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,8.037136434335739e-06,5.9383802646691825e-05,-45.897396249527816,-43.897396249527816,mtAgree,[DP],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],1,0.9999907782218888,0.9999394316165042,-34.16596776824966,-34.16596776824966,xMerge,[.. [V] [DP case_agr]],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [v case] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [DP2 case_agr] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [T case] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,1.0968157114895863e-12,1.0967593932067141e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [C] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[DP case_agr],0,1.1846372897969906e-06,1.1845764621326085e-06,-47.81203246121915,-47.81203246121915,rMerge,[DP case_agr],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],1,0.9999999880902232,0.9999999880902232,-63.7293000203053,-63.7293000203053,Label,[V [V] [DP case_agr]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,1.7694371405082544e-16,1.7694371405082544e-16,-100.0,-100.0,Label,[DP case_agr [V] [DP case_agr]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,8.307443464564154e-12,8.307443464564154e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [v case] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,8.307443464564154e-12,8.307443464564154e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [DP2 case_agr] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,8.307443464564154e-12,8.307443464564154e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [T case] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,8.307443464564154e-12,8.307443464564154e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,1.4287805447289882e-32,1.4287805447289882e-32,-137.05520166966866,-137.05520166966866,iMerge,[.. [V] [.. [V] [DP case_agr]]],2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,1.3026503485179339e-20,1.3026503485179339e-20,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [V] [DP case_agr]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [V] [DP case_agr]],0,1.1876547008944185e-08,1.1876547008944185e-08,-81.9780002294688,-81.9780002294688,rMerge,[.. [V] [DP case_agr]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],1,0.9999988130146861,0.9999988130146861,-62.10283973661481,-62.10283973661481,xMerge,[.. [v case] [V [V] [DP case_agr]]],0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],0,1.0968245242578344e-12,1.0968245242578344e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [DP2 case_agr] [V [V] [DP case_agr]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],0,1.0968245242578344e-12,1.0968245242578344e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [T case] [V [V] [DP case_agr]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],0,1.0968245242578344e-12,1.0968245242578344e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [C] [V [V] [DP case_agr]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],0,2.3352154510154803e-09,2.3352154510154803e-09,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [V [V] [DP case_agr]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[V [V] [DP case_agr]],0,1.1846468081999307e-06,1.1846468081999307e-06,-75.7489044295843,-75.7489044295843,rMerge,[V [V] [DP case_agr]],0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],1,1.0,1.0,-56.209966101101934,-56.209966101101934,Label,[v case [v case] [V [V] [DP case_agr]]],0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,1.024847071215981e-30,7.57265250203966e-30,-125.26297548827786,-123.26297548827786,Label,[V [v case] [V [V] [DP case_agr]]],0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,3.319195502785746e-27,3.319195502785746e-27,-117.18004117681465,-117.18004117681465,xMerge,[.. [DP2 case_agr] [.. [v case] [V [V] [DP case_agr]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,3.319195502785746e-27,3.319195502785746e-27,-117.18004117681465,-117.18004117681465,xMerge,[.. [T case] [.. [v case] [V [V] [DP case_agr]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,3.319195502785746e-27,3.319195502785746e-27,-117.18004117681465,-117.18004117681465,xMerge,[.. [C] [.. [v case] [V [V] [DP case_agr]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,5.708617794103802e-48,5.708617794103802e-48,-164.99207363803382,-164.99207363803382,iMerge,[.. [v case] [.. [v case] [V [V] [DP case_agr]]]],2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,5.20467120474091e-36,5.20467120474091e-36,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [v case] [V [V] [DP case_agr]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,7.066797333229857e-24,7.066797333229857e-24,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [v case] [V [V] [DP case_agr]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [v case] [V [V] [DP case_agr]]],0,4.745212120775982e-24,4.745212120775982e-24,-109.91487219783396,-109.91487219783396,rMerge,[.. [v case] [V [V] [DP case_agr]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],0,0.000315287129302082,0.000315287129302082,-90.03971170497996,-90.03971170497996,xMerge,[.. [DP2 case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],0,3.458150660787792e-16,3.458150660787792e-16,-117.57831242507989,-117.57831242507989,xMerge,[.. [T case] [v case [v case] [V [V] [DP case_agr]]]],1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],0,3.458150660787792e-16,3.458150660787792e-16,-117.57831242507989,-117.57831242507989,xMerge,[.. [C] [v case [v case] [V [V] [DP case_agr]]]],1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],0,7.362642497873892e-13,7.362642497873892e-13,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [v case [v case] [V [V] [DP case_agr]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],1,0.9996847124964566,0.9996847124964566,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v case [v case] [V [V] [DP case_agr]]],0,3.735043347383903e-10,3.735043347383903e-10,-103.68577639794945,-103.68577639794945,rMerge,[v case [v case] [V [V] [DP case_agr]]],0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],1,0.9999999999994738,0.9999999999994738,0.0,0.0,Agree,[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,7.027746745518117e-71,5.192841495171067e-70,-161.53367546797256,-159.53367546797256,Label,[DP case_agr [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,5.262004701952636e-13,5.262004701952636e-13,-28.27309413273678,-28.27309413273678,Label,[v case [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1.746562234235864e-39,1.746562234235864e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [DP2 case_agr] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1.746562234235864e-39,1.746562234235864e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [T case] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1.746562234235864e-39,1.746562234235864e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,2.738700435146415e-48,2.738700435146415e-48,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1.485545150009341e-72,1.485545150009341e-72,-165.39034488629903,-165.39034488629903,iMerge,[.. [v case [v case] [V [V] [DP case_agr]]] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,2.0170431697810113e-60,2.0170431697810113e-60,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,2.4969328491285855e-36,2.4969328491285855e-36,-81.9780002294688,-81.9780002294688,rMerge,[.. [DP case_agr] [v case [v case] [V [V] [DP case_agr]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,9.836385329133098e-71,7.26816030076629e-70,-161.53367546797256,-159.53367546797256,Label,[DP [DP] [v case [v case] [V [V] [DP case_agr]]]],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],1,1.0,1.0,-0.33622216437162533,-0.33622216437162533,Label,[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,2.444575730935649e-39,2.444575730935649e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [DP2 case_agr] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,2.444575730935649e-39,2.444575730935649e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [T case] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,2.444575730935649e-39,2.444575730935649e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,3.8332219069141453e-48,3.8332219069141453e-48,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,2.0792431839743849e-72,2.0792431839743849e-72,-165.39034488629903,-165.39034488629903,iMerge,[.. [v case [v case] [V [V] [DP case_agr]]] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,2.8231543568520183e-60,2.8231543568520183e-60,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,3.494831919016199e-36,3.494831919016199e-36,-81.9780002294688,-81.9780002294688,rMerge,[.. [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],1,0.9999988153509954,0.9999988153509954,-34.16596776824966,-34.16596776824966,xMerge,[.. [DP2 case_agr] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1.0968245268203587e-12,1.0968245268203587e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [T case] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1.0968245268203587e-12,1.0968245268203587e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [C] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1.7198779121640626e-21,1.7198779121640626e-21,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1.2666839903584732e-33,1.2666839903584732e-33,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1.1846468109676354e-06,1.1846468109676354e-06,-47.81203246121915,-47.81203246121915,rMerge,[v [DP] [v case [v case] [V [V] [DP case_agr]]]],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
accusative_[.. [DP2 case_agr] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],1,0.9999999999994738,0.9999999999994738,0.0,0.0,Label,[DP2 case_agr [DP2 case_agr] [v [DP] [v case [v case] [V [V] [DP case_agr]]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
